Transaction ID,Fraud Risk Score,Risk Category,Predicted Typology,Typology Probability Distribution,Key Risk Drivers
TXN5OQC09EYZY5NPLD9,0.01,Low Risk,Money Mule Network,"{'Money Mule Network': 45.34, 'Rapid Multi-Hop Layering': 41.13, 'Funnel Account Network': 6.46}",SHAP subsample limit
TXNCE5G62511AB5RCTZ,99.25,Critical Risk,High-Risk Corridor Transfer,"{'High-Risk Corridor Transfer': 99.45, 'Rapid Multi-Hop Layering': 0.27, 'Circular Transaction Loop': 0.19}",SHAP subsample limit
TXNVBJWZHQTOVN2HHKO,99.15,Critical Risk,High-Risk Corridor Transfer,"{'High-Risk Corridor Transfer': 99.35, 'Rapid Multi-Hop Layering': 0.31, 'Circular Transaction Loop': 0.22}",SHAP subsample limit
TXNDH79385NWIRQXE06,99.45,Critical Risk,High-Risk Corridor Transfer,"{'High-Risk Corridor Transfer': 99.81, 'Rapid Multi-Hop Layering': 0.07, 'Circular Transaction Loop': 0.06}",SHAP subsample limit
TXNEIBXIM1Z33YLG6CU,99.28,Critical Risk,High-Risk Corridor Transfer,"{'High-Risk Corridor Transfer': 99.92, 'Rapid Multi-Hop Layering': 0.05, 'Circular Transaction Loop': 0.01}",SHAP subsample limit
TXNPV5IS4UJMPP2DEB9,99.26,Critical Risk,High-Risk Corridor Transfer,"{'High-Risk Corridor Transfer': 99.93, 'Rapid Multi-Hop Layering': 0.03, 'Charity Abuse': 0.01}",SHAP subsample limit
TXNYEBPCZZLMEUJWNBC,99.33,Critical Risk,High-Risk Corridor Transfer,"{'High-Risk Corridor Transfer': 99.9, 'Rapid Multi-Hop Layering': 0.06, 'Circular Transaction Loop': 0.03}",SHAP subsample limit
TXN5QSYLJGB3A1CBMPM,0.0,Low Risk,High-Risk Corridor Transfer,"{'High-Risk Corridor Transfer': 99.87, 'Rapid Multi-Hop Layering': 0.07, 'Circular Transaction Loop': 0.03}",SHAP subsample limit
TXNNUZOVWMANHA59ZTU,0.02,Low Risk,Money Mule Network,"{'Money Mule Network': 63.17, 'Rapid Multi-Hop Layering': 34.24, 'Circular Transaction Loop': 0.86}",SHAP subsample limit
TXNTL8HJAKKYJE03STL,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 71.77, 'Pass-Through Transit Hub': 14.34, 'Funnel Account Network': 11.76}",SHAP subsample limit
TXNUAZIPIB607CL4Q0F,1.69,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 39.19, 'Money Mule Network': 37.64, 'Funnel Account Network': 17.25}",SHAP subsample limit
TXNSB1AFQGMRIKTNK86,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 78.96, 'Structuring (Smurfing)': 16.12, 'Pass-Through Transit Hub': 3.06}",SHAP subsample limit
TXNBT7D12AA1AC42GNX,0.1,Low Risk,Money Mule Network,"{'Money Mule Network': 58.0, 'Rapid Multi-Hop Layering': 34.81, 'Funnel Account Network': 3.71}",SHAP subsample limit
TXNA00DO0872YX2I3LM,0.08,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 79.29, 'Funnel Account Network': 11.24, 'Charity Abuse': 4.77}",SHAP subsample limit
TXNU4IV0BYD17GTKEUS,0.08,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 81.84, 'Funnel Account Network': 11.3, 'Charity Abuse': 6.34}",SHAP subsample limit
TXNWG4OUDFR7PF40W3E,0.12,Low Risk,Money Mule Network,"{'Money Mule Network': 48.48, 'Rapid Multi-Hop Layering': 38.36, 'Structuring (Smurfing)': 8.38}",SHAP subsample limit
TXN768RCN7CLFBZ7UWT,0.19,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 95.57, 'Funnel Account Network': 4.16, 'Money Mule Network': 0.07}",SHAP subsample limit
TXN0YQ2V1HIAOJJ2D5M,0.11,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 85.23, 'Funnel Account Network': 8.71, 'Pass-Through Transit Hub': 2.67}",SHAP subsample limit
TXNGKLG13KAPORVG7T1,0.16,Low Risk,Funnel Account Network,"{'Funnel Account Network': 58.1, 'Structuring (Smurfing)': 29.06, 'Pass-Through Transit Hub': 6.7}",SHAP subsample limit
TXNZR4768DJLWWIX5DM,0.02,Low Risk,Money Mule Network,"{'Money Mule Network': 76.37, 'Rapid Multi-Hop Layering': 20.48, 'Funnel Account Network': 1.75}",SHAP subsample limit
TXNPHR8VG6PZAWDS3IQ,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 84.35, 'Pass-Through Transit Hub': 11.35, 'Funnel Account Network': 3.28}",SHAP subsample limit
TXNLPNX5N9HHZZZ4CC6,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 58.12, 'Funnel Account Network': 20.6, 'Pass-Through Transit Hub': 16.89}",SHAP subsample limit
TXN30BDVB5TZO4VWVVL,0.01,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 77.09, 'Money Mule Network': 11.17, 'Circular Transaction Loop': 5.58}",SHAP subsample limit
TXN4YEVZLDPFXHOG6OF,0.14,Low Risk,Money Mule Network,"{'Money Mule Network': 52.51, 'Rapid Multi-Hop Layering': 29.18, 'Funnel Account Network': 6.49}",SHAP subsample limit
TXN6ZBB3MZQDRKP5ZND,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 46.58, 'Rapid Multi-Hop Layering': 42.31, 'Funnel Account Network': 6.31}",SHAP subsample limit
TXNA1DS9017TZRK9MB2,0.05,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 45.21, 'Third-Party Payment Web': 18.71, 'Money Mule Network': 16.35}",SHAP subsample limit
TXN5CUK74VDIY9Y6SNN,0.36,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 46.7, 'Rapid Multi-Hop Layering': 22.22, 'Money Mule Network': 20.03}",SHAP subsample limit
TXNMJ4OK18PDHP0M8NQ,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 47.24, 'Structuring (Smurfing)': 24.13, 'Pass-Through Transit Hub': 21.75}",SHAP subsample limit
TXNQ5DHNCLG8PRLRQ0N,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 45.18, 'Structuring (Smurfing)': 25.11, 'Rapid Multi-Hop Layering': 16.75}",SHAP subsample limit
TXNQ6NBNA5A4H8ASJ6X,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 83.86, 'Funnel Account Network': 10.88, 'Charity Abuse': 2.59}",SHAP subsample limit
TXNTZ2LJ06VAFNY8GNF,0.11,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 94.3, 'Funnel Account Network': 4.84, 'Pass-Through Transit Hub': 0.4}",SHAP subsample limit
TXN2NLX7W5J8YDECE3M,0.12,Low Risk,Money Mule Network,"{'Money Mule Network': 46.34, 'Rapid Multi-Hop Layering': 40.28, 'Funnel Account Network': 5.82}",SHAP subsample limit
TXNOIDNXC4PGUV6LX1V,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 54.49, 'Money Mule Network': 31.41, 'Circular Transaction Loop': 5.52}",SHAP subsample limit
TXNJX7LT6HH0G7U8BSR,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 70.65, 'Structuring (Smurfing)': 22.61, 'Charity Abuse': 5.9}",SHAP subsample limit
TXNPG5FVN6MWFFDORTB,0.13,Low Risk,Funnel Account Network,"{'Funnel Account Network': 57.98, 'Structuring (Smurfing)': 37.53, 'Pass-Through Transit Hub': 2.21}",SHAP subsample limit
TXN0COT3EIH45IHMBV3,0.09,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 98.89, 'Funnel Account Network': 0.8, 'Charity Abuse': 0.17}",SHAP subsample limit
TXNJNP1F4V9S0EQ4MAH,0.06,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 54.59, 'Money Mule Network': 32.19, 'Circular Transaction Loop': 10.27}",SHAP subsample limit
TXN5V7CZ8TZSOAGQV87,0.03,Low Risk,Money Mule Network,"{'Money Mule Network': 75.2, 'Rapid Multi-Hop Layering': 16.87, 'Funnel Account Network': 6.15}",SHAP subsample limit
TXNBW68X9KA3IRAG12O,0.12,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 66.55, 'Money Mule Network': 13.95, 'Funnel Account Network': 13.1}",SHAP subsample limit
TXNF3GYD9KRIGCK6SA5,0.15,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 71.29, 'Funnel Account Network': 17.01, 'Pass-Through Transit Hub': 5.67}",SHAP subsample limit
TXNWDWM5M0EFC7O6S1N,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 65.65, 'Structuring (Smurfing)': 25.36, 'Charity Abuse': 8.16}",SHAP subsample limit
TXNPB2TZ4HEQ0Q89LVO,0.02,Low Risk,Money Mule Network,"{'Money Mule Network': 38.75, 'Rapid Multi-Hop Layering': 24.29, 'Structuring (Smurfing)': 21.56}",SHAP subsample limit
TXNXMASNSBYGVLWP4SJ,0.03,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 61.58, 'Money Mule Network': 25.13, 'Pass-Through Transit Hub': 6.35}",SHAP subsample limit
TXN8F503ODOK8WQZLCN,0.06,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 95.32, 'Money Mule Network': 1.65, 'Rapid Multi-Hop Layering': 1.3}",SHAP subsample limit
TXN4N8SFZWDPDOYQKOT,0.11,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 96.6, 'Funnel Account Network': 2.99, 'Pass-Through Transit Hub': 0.2}",SHAP subsample limit
TXNJMLO9BT4Q41EXP51,0.1,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 72.35, 'Funnel Account Network': 20.96, 'Structuring (Smurfing)': 3.59}",SHAP subsample limit
TXN8Y9JQFG39BVMIAGV,0.46,Low Risk,Money Mule Network,"{'Money Mule Network': 47.74, 'Rapid Multi-Hop Layering': 39.95, 'Circular Transaction Loop': 6.52}",SHAP subsample limit
TXNBPDT4VDYB7G2D44B,0.09,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 95.45, 'Funnel Account Network': 3.14, 'Charity Abuse': 0.75}",SHAP subsample limit
TXN5OPDSRM4QBDK0PG6,0.12,Low Risk,Money Mule Network,"{'Money Mule Network': 43.47, 'Rapid Multi-Hop Layering': 32.1, 'Circular Transaction Loop': 9.17}",SHAP subsample limit
TXNGPEN41T46YU9KFFX,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 87.13, 'Pass-Through Transit Hub': 6.68, 'Funnel Account Network': 4.81}",SHAP subsample limit
TXNDUF0Z6PF39ZDZUOZ,0.11,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 69.23, 'Money Mule Network': 13.98, 'Structuring (Smurfing)': 8.11}",SHAP subsample limit
TXNNT6DC35A6K13K52X,0.09,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 57.59, 'Money Mule Network': 35.64, 'Circular Transaction Loop': 2.73}",SHAP subsample limit
TXN0BFKTVS7LSAZ98AL,0.01,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 61.2, 'Money Mule Network': 21.97, 'Pass-Through Transit Hub': 10.84}",SHAP subsample limit
TXNSPROIARKG9TCNR7Z,9.77,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 46.26, 'Money Mule Network': 42.35, 'Funnel Account Network': 6.3}",SHAP subsample limit
TXNJMP50SJMMJF7XBCB,0.01,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 63.86, 'Money Mule Network': 18.66, 'Pass-Through Transit Hub': 11.57}",SHAP subsample limit
TXNG3OJDPSHD3BA61JG,0.15,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 81.39, 'Structuring (Smurfing)': 6.83, 'Charity Abuse': 5.34}",SHAP subsample limit
TXNQWL1WUKCICJBKUH1,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 91.41, 'Pass-Through Transit Hub': 5.86, 'Funnel Account Network': 1.67}",SHAP subsample limit
TXN5WWZCUPVWRJI2EB1,0.01,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 62.46, 'Money Mule Network': 27.97, 'Funnel Account Network': 7.09}",SHAP subsample limit
TXNGAHKICQS2G1GSJJ9,0.0,Low Risk,Charity Abuse,"{'Charity Abuse': 51.42, 'Money Mule Network': 14.02, 'Circular Transaction Loop': 11.81}",SHAP subsample limit
TXN4IZIZKRPHLZD74GP,0.09,Low Risk,Funnel Account Network,"{'Funnel Account Network': 47.28, 'Structuring (Smurfing)': 37.98, 'Charity Abuse': 13.38}",SHAP subsample limit
TXNVYIUKJSD6FHQU9JU,0.04,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 58.89, 'Money Mule Network': 33.07, 'Structuring (Smurfing)': 2.53}",SHAP subsample limit
TXND24ZEGGLB3XM3EM2,0.14,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 40.56, 'Money Mule Network': 40.02, 'Structuring (Smurfing)': 7.52}",SHAP subsample limit
TXN8GTUH6QGEC8NLVZ7,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 70.34, 'Money Mule Network': 20.52, 'Circular Transaction Loop': 3.24}",SHAP subsample limit
TXNA9OH4QEPYA2HF3AG,0.09,Low Risk,Funnel Account Network,"{'Funnel Account Network': 85.02, 'Charity Abuse': 13.03, 'Structuring (Smurfing)': 1.51}",SHAP subsample limit
TXNATG27BFX41J4U7ZL,0.14,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 54.45, 'Money Mule Network': 22.12, 'Structuring (Smurfing)': 18.85}",SHAP subsample limit
TXNHNH102F37VPSPPVD,0.03,Low Risk,Money Mule Network,"{'Money Mule Network': 36.76, 'Structuring (Smurfing)': 28.52, 'Rapid Multi-Hop Layering': 13.74}",SHAP subsample limit
TXNE8LIAAHEWJ56ZM8U,0.04,Low Risk,Money Mule Network,"{'Money Mule Network': 32.89, 'Rapid Multi-Hop Layering': 27.83, 'Funnel Account Network': 22.06}",SHAP subsample limit
TXNSZRRLNPCMOPO98XF,0.11,Low Risk,Money Mule Network,"{'Money Mule Network': 77.78, 'Rapid Multi-Hop Layering': 15.9, 'Circular Transaction Loop': 3.52}",SHAP subsample limit
TXNIUNTLIC3DHB5RUYM,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 94.6, 'Pass-Through Transit Hub': 2.14, 'Funnel Account Network': 1.62}",SHAP subsample limit
TXNIWD4MAGRVKT6HM4A,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 56.63, 'Funnel Account Network': 26.56, 'Rapid Multi-Hop Layering': 10.54}",SHAP subsample limit
TXN0T2BTGZ78IHYIEM8,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 97.13, 'Funnel Account Network': 1.61, 'Charity Abuse': 0.71}",SHAP subsample limit
TXNLNXAGZMNF9WLYRG8,0.04,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 29.18, 'Money Mule Network': 28.39, 'Structuring (Smurfing)': 22.26}",SHAP subsample limit
TXNDTP1WCUT2VO5E02K,0.03,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 63.05, 'Money Mule Network': 24.06, 'Funnel Account Network': 5.78}",SHAP subsample limit
TXN0A7KDC374OCR18PL,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 88.01, 'Charity Abuse': 9.78, 'Structuring (Smurfing)': 1.87}",SHAP subsample limit
TXNQS6IYJNZ7508VJ4N,10.76,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 54.16, 'Money Mule Network': 38.18, 'Structuring (Smurfing)': 4.95}",SHAP subsample limit
TXNULZWNVU1SIEZPV0I,0.13,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 73.95, 'Money Mule Network': 14.57, 'Structuring (Smurfing)': 8.23}",SHAP subsample limit
TXN5PMHGLCD5COIIRJX,0.11,Low Risk,Charity Abuse,"{'Charity Abuse': 62.22, 'Structuring (Smurfing)': 14.51, 'Funnel Account Network': 12.78}",SHAP subsample limit
TXN1U3XYT4EHS51L1I4,0.1,Low Risk,Money Mule Network,"{'Money Mule Network': 46.85, 'Rapid Multi-Hop Layering': 36.45, 'Circular Transaction Loop': 13.15}",SHAP subsample limit
TXNU6S5B6DOI4SA7ZJS,0.09,Low Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 68.72, 'Funnel Account Network': 16.5, 'Structuring (Smurfing)': 9.45}",SHAP subsample limit
TXNNOUCJEMG3MBIOVOI,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 45.22, 'Rapid Multi-Hop Layering': 29.75, 'Circular Transaction Loop': 16.15}",SHAP subsample limit
TXNK5I909J6U8NJEDJD,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 68.29, 'Funnel Account Network': 23.87, 'Pass-Through Transit Hub': 3.83}",SHAP subsample limit
TXN0U5OD1SN6WIEGU5K,0.14,Low Risk,Funnel Account Network,"{'Funnel Account Network': 73.42, 'Structuring (Smurfing)': 13.76, 'Pass-Through Transit Hub': 9.71}",SHAP subsample limit
TXNYMG4Q6NCL8SF56II,0.05,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 45.66, 'Money Mule Network': 38.61, 'Structuring (Smurfing)': 8.08}",SHAP subsample limit
TXNBKJSU6WC5W1USF0J,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 92.85, 'Charity Abuse': 2.9, 'Funnel Account Network': 2.62}",SHAP subsample limit
TXNNZYN5MLQ8Y80AV21,0.01,Low Risk,Money Mule Network,"{'Money Mule Network': 37.57, 'Funnel Account Network': 23.92, 'Structuring (Smurfing)': 21.85}",SHAP subsample limit
TXN9F2HTLEDXXYH32GO,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 80.33, 'Circular Transaction Loop': 7.14, 'Money Mule Network': 6.25}",SHAP subsample limit
TXNWWFUAWZQCGMMBFT1,31.85,High Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.86, 'Rapid Multi-Hop Layering': 0.04, 'Money Mule Network': 0.03}",SHAP subsample limit
TXN6XM98R55K7QQZLVY,0.01,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 53.51, 'Money Mule Network': 27.98, 'Structuring (Smurfing)': 12.28}",SHAP subsample limit
TXNE6SBVNPHMITWY5SF,0.23,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 75.7, 'Money Mule Network': 15.73, 'Pass-Through Transit Hub': 3.22}",SHAP subsample limit
TXN32T7K102R9APILUJ,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 94.77, 'Funnel Account Network': 2.34, 'Pass-Through Transit Hub': 1.86}",SHAP subsample limit
TXNW43BRXSX3JGQJA5G,0.11,Low Risk,Funnel Account Network,"{'Funnel Account Network': 73.4, 'Structuring (Smurfing)': 10.06, 'Charity Abuse': 7.15}",SHAP subsample limit
TXNZFGPGY27BXZX2RXF,0.02,Low Risk,Money Mule Network,"{'Money Mule Network': 43.94, 'Funnel Account Network': 24.63, 'Rapid Multi-Hop Layering': 19.18}",SHAP subsample limit
TXNMMWLETKINBZ2GQA2,0.1,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 76.78, 'Funnel Account Network': 10.95, 'Charity Abuse': 10.31}",SHAP subsample limit
TXNZEKGTNFVZWUFE797,0.09,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 50.23, 'Money Mule Network': 32.66, 'Circular Transaction Loop': 7.73}",SHAP subsample limit
TXN7N3LX4YH292O1UKQ,8.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 99.62, 'Money Mule Network': 0.11, 'Third-Party Payment Web': 0.09}",SHAP subsample limit
TXN9MD8VQSKW535PXRK,0.06,Low Risk,Funnel Account Network,"{'Funnel Account Network': 92.57, 'Structuring (Smurfing)': 4.05, 'Charity Abuse': 1.94}",SHAP subsample limit
TXNV737O00DM2SM5YO0,0.0,Low Risk,Money Mule Network,"{'Money Mule Network': 63.83, 'Rapid Multi-Hop Layering': 31.13, 'Funnel Account Network': 3.06}",SHAP subsample limit
TXNMIGMW13VPMQFQMJ1,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 84.19, 'Funnel Account Network': 14.41, 'Rapid Multi-Hop Layering': 0.48}",SHAP subsample limit
TXNTG7SPRH5O62V3P4F,0.15,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 80.35, 'Funnel Account Network': 11.17, 'Pass-Through Transit Hub': 6.5}",SHAP subsample limit
TXNN2CVCXMYDP1QWAJI,33.6,High Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 59.3, 'Rapid Multi-Hop Layering': 24.8, 'Money Mule Network': 13.3}",SHAP subsample limit
TXN0WUSLN0UAM65WHWV,0.09,Low Risk,Money Mule Network,"{'Money Mule Network': 59.18, 'Rapid Multi-Hop Layering': 29.62, 'Circular Transaction Loop': 5.16}",SHAP subsample limit
TXNKGIS6TJ2MMSI2O19,95.54,Critical Risk,Pass-Through Transit Hub,"{'Pass-Through Transit Hub': 61.74, 'Rapid Multi-Hop Layering': 30.45, 'Circular Transaction Loop': 5.34}",SHAP subsample limit
TXNCNFOUQSKH4H40D5F,0.01,Low Risk,Funnel Account Network,"{'Funnel Account Network': 72.14, 'Charity Abuse': 13.8, 'Structuring (Smurfing)': 12.16}",SHAP subsample limit
TXNQ6FZNZ8VJGYQQW8W,0.07,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 46.88, 'Charity Abuse': 40.1, 'Funnel Account Network': 12.09}",SHAP subsample limit
TXN2QQ20G22TK6BDNFC,0.06,Low Risk,Money Mule Network,"{'Money Mule Network': 38.79, 'Structuring (Smurfing)': 37.24, 'Rapid Multi-Hop Layering': 16.87}",SHAP subsample limit
TXNRSEW182L1C74UCF7,0.14,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 50.44, 'Money Mule Network': 37.45, 'Circular Transaction Loop': 9.69}",SHAP subsample limit
TXN6LOJWFRROAYZBXBI,0.12,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 95.74, 'Funnel Account Network': 1.84, 'Charity Abuse': 1.79}",SHAP subsample limit
TXNYIMFBUX4W0PF0A6S,0.07,Low Risk,Funnel Account Network,"{'Funnel Account Network': 71.94, 'Structuring (Smurfing)': 16.83, 'Charity Abuse': 10.58}",SHAP subsample limit
TXNNVIZ6UVDZ81R8KFX,0.16,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 61.84, 'Funnel Account Network': 28.38, 'Charity Abuse': 5.53}",SHAP subsample limit
TXNYEE649KWJ9TM900M,0.13,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 56.07, 'Money Mule Network': 19.33, 'Funnel Account Network': 13.24}",SHAP subsample limit
TXNYYSPHGXLZ4ZQS0RR,0.06,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 61.18, 'Money Mule Network': 31.53, 'Funnel Account Network': 4.41}",SHAP subsample limit
TXNK30PKQMLBS4XKY0I,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 92.8, 'Funnel Account Network': 6.44, 'Charity Abuse': 0.3}",SHAP subsample limit
TXN5TC35256FKT97DID,0.14,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 93.97, 'Funnel Account Network': 4.6, 'Charity Abuse': 0.97}",SHAP subsample limit
TXNYKKCHIJWMZX5N9BU,0.2,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 55.7, 'Funnel Account Network': 40.47, 'Pass-Through Transit Hub': 1.73}",SHAP subsample limit
TXNFC39NGGOOALKHI5Y,0.0,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 55.53, 'Money Mule Network': 25.17, 'Funnel Account Network': 8.79}",SHAP subsample limit
TXNOU8J611FY95966LL,0.01,Low Risk,Rapid Multi-Hop Layering,"{'Rapid Multi-Hop Layering': 41.59, 'Circular Transaction Loop': 26.73, 'Funnel Account Network': 22.87}",SHAP subsample limit
TXNPMPH4BV5XZ2I8Y9I,0.01,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 37.42, 'Money Mule Network': 36.67, 'Rapid Multi-Hop Layering': 13.28}",SHAP subsample limit
TXN9WDWOWVXNYVS9DKB,0.02,Low Risk,Money Mule Network,"{'Money Mule Network': 76.51, 'Rapid Multi-Hop Layering': 17.74, 'Funnel Account Network': 1.88}",SHAP subsample limit
TXN7VSVTZSNVKEH9PUA,0.13,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 79.96, 'Charity Abuse': 7.21, 'Pass-Through Transit Hub': 6.38}",SHAP subsample limit
TXNPEWO141RO4UC9CRG,0.03,Low Risk,Money Mule Network,"{'Money Mule Network': 39.95, 'Rapid Multi-Hop Layering': 33.45, 'Structuring (Smurfing)': 22.57}",SHAP subsample limit
TXNO9YONXCY33NDXISP,0.15,Low Risk,Structuring (Smurfing),"{'Structuring (Smurfing)': 87.99, 'Funnel Account Network': 10.58, 'Pass-Through Transit Hub': 0.68}",SHAP subsample limit
TXNOIBG7XYQ7EOYTHJ8,0.01,Low Risk,Money Mule Network,"{'Money Mule Network': 52.38, 'Rapid Multi-Hop Layering': 32.87, 'Funnel Account Network': 7.37}",SHAP subsample limit
